;PROCED;LATITUD;LONGITUD;REGION;PUERTO;ANO_REG;MES_REG;DIA_REG;FUNCION;EMBARC;CAPTURA_1;UNIDAD_1;CAPTURA_2;UNIDAD_2;DESTINO;ANO_ZAR;MES_ZAR;DIA_ZAR;HOR_ZAR;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;PROF;HOR_BUC;ESFUERZO;CPUE;N_BUZOS;POLIGONO
942;8194;-41.805278;-73.729167;10;942;2019;5;14;E;609542;170;3;170;3;1;2019;5;14;1350;2019;5;14;1617;30;50;1;204;1;2
943;8194;-41.805278;-73.729167;10;942;2019;7;25;E;616822;102;3;102;3;1;2019;7;25;1030;2019;7;25;1250;16;100;1;102;1;2
944;8194;-41.805278;-73.729167;10;942;2019;5;14;E;615092;138;3;138;3;1;2019;5;14;1400;2019;5;14;1634;15;100;1;138;1;2
945;8194;-41.805278;-73.729167;10;942;2019;5;16;E;614336;93;3;93;3;1;2019;5;16;915;2019;5;16;1135;15;40;1;139.5;1;2
946;8194;-41.805278;-73.729167;10;942;2019;5;3;E;609462;185;3;185;3;1;2019;5;3;1045;2019;5;3;1240;18;100;2;92.5;2;2
947;8194;-41.805278;-73.729167;10;942;2019;3;27;E;616601;300;1;73;3;2;2019;3;27;1030;2019;3;27;1318;15;100;1;73;1;2
948;8194;-41.805278;-73.729167;10;942;2019;2;27;E;609542;300;1;73;3;2;2019;2;27;1300;2019;2;27;1529;35;40;1;109.5;1;2
949;8194;-41.805278;-73.729167;10;942;2019;3;24;E;615044;65;3;65;3;1;2019;3;24;900;2019;3;24;1102;35;35;1;55.7;2;2
950;8194;-41.805278;-73.729167;10;942;2019;5;22;E;618561;42;3;42;3;1;2019;5;22;730;2019;5;22;933;27;40;1;63;1;2
951;8194;-41.805278;-73.729167;10;942;2019;5;15;E;616822;151;3;151;3;1;2019;5;15;930;2019;5;15;1145;19;100;1;151;1;2
952;8194;-41.805278;-73.729167;10;942;2019;5;5;E;615080;300;1;73;3;2;2019;5;5;1130;2019;5;5;1346;22;40;1;109.5;1;2
953;8194;-41.805278;-73.729167;10;942;2019;2;19;E;609542;150;3;150;3;1;2019;2;19;1230;2019;2;19;1440;35;30;1;300;1;2
954;8194;-41.805278;-73.729167;10;942;2019;5;13;E;616822;80;3;80;3;1;2019;5;13;1240;2019;5;13;1505;17;100;1;80;1;2
955;8194;-41.805278;-73.729167;10;942;2019;6;10;E;614009;193;3;193;3;1;2019;6;10;1100;2019;6;10;1355;16;115;3;77.2;2;2
956;8194;-41.805278;-73.729167;10;942;2019;6;20;E;615044;200;1;41;3;2;2019;6;20;1300;2019;6;20;1520;32;50;1;49.2;1;2
957;8194;-41.805278;-73.729167;10;942;2019;3;25;E;614005;365;3;365;3;1;2019;3;25;900;2019;3;25;1130;14;100;2;182.5;2;2
958;8194;-41.805278;-73.729167;10;942;2019;7;2;E;614312;350;1;71;3;2;2019;7;2;1100;2019;7;2;1300;30;45;1;94.7;1;2
959;8194;-41.805278;-73.729167;10;942;2019;4;12;E;614319;850;1;206;3;2;2019;4;12;1015;2019;4;12;1232;35;40;1;154.5;2;2
960;8194;-41.805278;-73.729167;10;942;2019;5;22;E;616601;140;3;140;3;1;2019;5;22;800;2019;5;22;1000;25;45;1;186.7;1;2
961;8194;-41.805278;-73.729167;10;942;2019;6;13;E;614369;120;3;120;3;1;2019;6;13;830;2019;6;13;1040;22;100;1;120;1;2
962;8194;-41.805278;-73.729167;10;942;2019;6;20;E;614319;287;3;287;3;1;2019;6;20;1300;2019;6;20;1546;35;100;2;143.5;2;2
963;8194;-41.805278;-73.729167;10;942;2019;2;4;E;609542;450;1;109;3;2;2019;2;4;630;2019;2;4;845;35;40;1;163.5;1;2
964;8194;-41.805278;-73.729167;10;942;2019;5;25;E;617382;205;3;205;3;1;2019;5;25;1000;2019;5;25;1223;15;100;1;205;1;2
965;8194;-41.805278;-73.729167;10;942;2019;2;21;E;617622;100;1;24;3;2;2019;2;21;745;2019;2;21;939;18;20;1;36;2;2
966;8194;-41.805278;-73.729167;10;942;2019;6;2;E;618561;400;1;82;3;2;2019;6;2;1015;2019;6;2;1230;25;40;1;123;1;2
967;8194;-41.805278;-73.729167;10;942;2019;5;27;E;614005;223;3;223;3;1;2019;5;27;1215;2019;5;27;1507;17;130;3;74.3;2;2
968;8194;-41.805278;-73.729167;10;942;2019;5;25;E;615092;72;3;72;3;1;2019;5;25;1000;2019;5;25;1220;15;100;1;72;1;2
969;8194;-41.805278;-73.729167;10;942;2019;6;20;E;617622;255;3;255;3;1;2019;6;20;1300;2019;6;20;1525;22;45;2;170;2;2
970;8194;-41.805278;-73.729167;10;942;2019;5;26;E;609475;125;3;125;3;1;2019;5;26;1030;2019;5;26;1308;20;100;2;62.5;2;2
971;8194;-41.805278;-73.729167;10;942;2019;5;24;E;614072;88;3;88;3;1;2019;5;24;900;2019;5;24;1045;22;30;1;176;1;2
972;8194;-41.805278;-73.729167;10;942;2019;4;29;E;616601;500;1;106;3;2;2019;4;29;800;2019;4;29;1029;20;100;1;106;1;2
973;8194;-41.805278;-73.729167;10;942;2019;2;25;E;618561;50;3;50;3;1;2019;2;25;1040;2019;2;25;1305;25;50;1;60;1;2
974;8194;-41.805278;-73.729167;10;942;2019;7;21;E;614072;200;1;41;3;2;2019;7;21;800;2019;7;21;1002;22;40;1;61.5;1;2
975;8194;-41.805278;-73.729167;10;942;2019;5;25;E;615832;209;3;209;3;1;2019;5;25;800;2019;5;25;1153;20;200;2;104.5;1;2
976;8194;-41.805278;-73.729167;10;942;2019;6;10;E;609507;127;3;127;3;1;2019;6;10;1100;2019;6;10;1333;15;100;1;127;1;2
977;8194;-41.805278;-73.729167;10;942;2019;4;12;E;614140;750;1;182;3;2;2019;4;12;1000;2019;4;12;1220;38;30;1;364;1;2
978;8194;-41.805278;-73.729167;10;942;2019;4;10;E;615044;600;1;145;3;2;2019;4;10;815;2019;4;10;1030;38;40;1;217.5;1;2
979;8194;-41.805278;-73.729167;10;942;2019;7;25;E;608838;380;1;78;3;2;2019;7;25;1200;2019;7;25;1415;40;35;1;133.7;1;2
980;8194;-41.805278;-73.729167;10;942;2019;2;26;E;616822;100;3;100;3;1;2019;2;26;1100;2019;2;26;1343;15;100;1;100;1;2
981;8194;-41.805278;-73.729167;10;942;2019;2;21;E;614319;900;1;218;3;2;2019;2;21;730;2019;2;21;941;20;40;1;163.5;2;2
982;8194;-41.805278;-73.729167;10;942;2019;7;27;E;617622;239;3;239;3;1;2019;7;27;1330;2019;7;27;1603;20;100;2;119.5;2;2
983;8194;-41.805278;-73.729167;10;942;2019;3;21;E;614372;245;3;245;3;1;2019;3;21;1245;2019;3;21;1440;20;30;1;245;2;2
984;8194;-41.805278;-73.729167;10;942;2019;4;4;E;615046;200;1;42;3;2;2019;4;4;1200;2019;4;4;1409;20;100;2;21;2;2
985;8194;-41.805278;-73.729167;10;942;2019;4;16;E;609542;72;3;72;3;1;2019;4;16;930;2019;4;16;1128;32;35;1;123.4;1;2
986;8194;-41.805278;-73.729167;10;942;2019;6;11;E;609462;190;3;190;3;1;2019;6;11;1230;2019;6;11;1458;20;115;3;76;2;2
987;8194;-41.805278;-73.729167;10;942;2019;3;8;E;614288;187;3;187;3;1;2019;3;8;715;2019;3;8;932;30;45;2;124.7;2;2
988;8194;-41.805278;-73.729167;10;942;2019;7;9;E;616601;60;3;60;3;1;2019;7;9;1030;2019;7;9;1230;20;45;1;80;1;2
989;8194;-41.805278;-73.729167;10;942;2019;6;20;E;615090;134;3;134;3;1;2019;6;20;1330;2019;6;20;1522;18;35;1;114.9;2;2
990;8194;-41.805278;-73.729167;10;942;2019;3;23;E;617622;120;3;120;3;1;2019;3;23;745;2019;3;23;959;25;40;1;180;1;2
991;8194;-41.805278;-73.729167;10;942;2019;6;25;E;609462;172;3;172;3;1;2019;6;25;1120;2019;6;25;1335;21;45;2;114.7;2;2
992;8194;-41.805278;-73.729167;10;942;2019;7;2;E;608838;20;3;20;3;1;2019;7;2;1030;2019;7;2;1308;24;40;1;30;1;2
993;8194;-41.805278;-73.729167;10;942;2019;6;10;E;608761;360;3;360;3;1;2019;6;10;1000;2019;6;10;1300;15;100;2;180;2;2
994;8194;-41.805278;-73.729167;10;942;2019;2;20;E;615005;350;1;85;3;2;2019;2;20;715;2019;2;20;925;35;30;1;170;1;2
995;8194;-41.805278;-73.729167;10;942;2019;3;25;E;614288;162;3;162;3;1;2019;3;25;930;2019;3;25;1120;28;40;1;121.5;2;2
996;8194;-41.805278;-73.729167;10;942;2019;6;25;E;614072;73;3;73;3;1;2019;6;25;1100;2019;6;25;1250;25;45;1;97.3;1;2
997;8194;-41.805278;-73.729167;10;942;2019;5;27;E;617622;427;3;427;3;1;2019;5;27;1230;2019;5;27;1509;20;130;3;142.3;2;2
998;8194;-41.805278;-73.729167;10;942;2019;5;13;E;609507;286;3;286;3;1;2019;5;13;1200;2019;5;13;1540;12;100;2;143;2;2
999;8194;-41.805278;-73.729167;10;942;2019;6;20;E;617403;87;3;87;3;1;2019;6;20;1330;2019;6;20;1500;20;30;1;174;1;2
1000;8194;-41.805278;-73.729167;10;942;2019;3;8;E;614072;143;3;143;3;1;2019;3;8;715;2019;3;8;946;30;40;1;214.5;1;2
1001;8194;-41.805278;-73.729167;10;942;2019;7;6;E;617403;110;3;110;3;1;2019;7;6;730;2019;7;6;949;20;40;1;165;1;2
1002;8194;-41.805278;-73.729167;10;942;2019;6;18;E;614369;300;1;61;3;2;2019;6;18;1130;2019;6;18;1341;24;40;1;91.5;1;2
1003;8194;-41.805278;-73.729167;10;942;2019;4;1;E;616601;161;3;161;3;1;2019;4;1;1030;2019;4;1;1247;18;100;1;161;1;2
1004;8194;-41.805278;-73.729167;10;942;2019;2;22;E;614140;85;3;85;3;1;2019;2;22;840;2019;2;22;1036;30;20;0;255;1;2
1005;8194;-41.805278;-73.729167;10;942;2019;4;17;E;617614;220;3;220;3;1;2019;4;17;1000;2019;4;17;1215;26;100;2;110;2;2
1006;8194;-41.805278;-73.729167;10;942;2019;4;29;E;617392;120;3;120;3;1;2019;4;29;830;2019;4;29;1047;17;100;1;120;1;2
1007;8194;-41.805278;-73.729167;10;942;2019;2;6;E;614997;480;1;116;3;2;2019;2;6;645;2019;2;6;956;36;100;1;116;1;2
1008;8194;-41.805278;-73.729167;10;942;2019;5;23;E;615044;62;3;62;3;1;2019;5;23;830;2019;5;23;1025;35;30;1;124;1;2
1009;8194;-41.805278;-73.729167;10;942;2019;3;19;E;609554;100;3;100;3;1;2019;3;19;1115;2019;3;19;1342;20;50;1;120;1;2
1010;8194;-41.805278;-73.729167;10;942;2019;4;1;E;614009;170;3;170;3;1;2019;4;1;1045;2019;4;1;1300;17;50;2;102;2;2
1011;8194;-41.805278;-73.729167;10;942;2019;6;12;E;614372;182;3;182;3;1;2019;6;12;1330;2019;6;12;1555;24;100;2;91;2;2
1012;8194;-41.805278;-73.729167;10;942;2019;3;4;E;615005;600;1;145;3;2;2019;3;4;1100;2019;3;4;1359;40;40;1;217.5;1;2
1013;8194;-41.805278;-73.729167;10;942;2019;3;27;E;614288;328;3;328;3;1;2019;3;27;1030;2019;3;27;1303;27;100;2;164;2;2
1014;8194;-41.805278;-73.729167;10;942;2019;3;28;E;615044;127;3;127;3;1;2019;3;28;1200;2019;3;28;1503;29;100;2;63.5;2;2
1015;8194;-41.805278;-73.729167;10;942;2019;3;21;E;615044;43;3;43;3;1;2019;3;21;1230;2019;3;21;1435;30;30;1;43;2;2
1016;8194;-41.805278;-73.729167;10;942;2019;4;26;E;615832;132;3;132;3;1;2019;4;26;1030;2019;4;26;1258;18;100;1;132;1;2
1017;8194;-41.805278;-73.729167;10;942;2019;3;5;E;614319;650;1;157;3;2;2019;3;5;1200;2019;3;5;1429;32;45;2;104.7;2;2
1018;8194;-41.805278;-73.729167;10;942;2019;2;13;E;614997;1000;1;242;3;2;2019;2;13;1200;2019;2;13;1500;20;135;2;152.8;1;2
1019;8194;-41.805278;-73.729167;10;942;2019;5;3;E;614009;179;3;179;3;1;2019;5;3;1050;2019;5;3;1321;14;100;2;89.5;2;2
1020;8194;-41.805278;-73.729167;10;942;2019;3;26;E;618561;100;1;24;3;2;2019;3;26;1015;2019;3;26;1213;22;30;1;48;1;2
1021;8194;-41.805278;-73.729167;10;942;2019;4;25;E;614140;140;3;140;3;1;2019;4;25;900;2019;4;25;1128;15;40;1;210;1;2
1022;8194;-41.805278;-73.729167;10;942;2019;5;13;E;614140;800;1;169;3;2;2019;5;13;1300;2019;5;13;1550;28;100;1;169;1;2
1023;8194;-41.805278;-73.729167;10;942;2019;5;26;E;617382;223;3;223;3;1;2019;5;26;1000;2019;5;26;1259;12;115;1;178.4;1;2
1024;8194;-41.805278;-73.729167;10;942;2019;6;11;E;616822;137;3;137;3;1;2019;6;11;1200;2019;6;11;1427;18;100;1;137;1;2
1025;8194;-41.805278;-73.729167;10;942;2019;3;29;E;614009;187;3;187;3;1;2019;3;29;1400;2019;3;29;1637;17;120;1;140.3;1;2
1026;8194;-41.805278;-73.729167;10;942;2019;5;27;E;614461;212;3;212;3;1;2019;5;27;1215;2019;5;27;1518;18;115;1;169.6;1;2
1027;8194;-41.805278;-73.729167;10;942;2019;5;7;E;615080;86;3;86;3;1;2019;5;7;1230;2019;5;7;1445;26;50;1;103.2;1;2
1028;8194;-41.805278;-73.729167;10;942;2019;2;12;E;618901;400;1;97;3;2;2019;2;12;830;2019;2;12;1350;13;400;8;12.1;2;2
1029;8194;-41.805278;-73.729167;10;942;2019;3;24;E;615044;350;1;85;3;2;2019;3;24;900;2019;3;24;1102;35;35;1;72.9;2;2
1030;8194;-41.805278;-73.729167;10;942;2019;3;27;E;614319;228;3;228;3;1;2019;3;27;1030;2019;3;27;1307;22;100;2;114;2;2
1031;8194;-41.805278;-73.729167;10;942;2019;5;13;E;609554;300;1;63;3;2;2019;5;13;1200;2019;5;13;1507;20;100;1;63;1;2
1032;8194;-41.805278;-73.729167;10;942;2019;5;16;E;614399;163;3;163;3;1;2019;5;16;915;2019;5;16;1128;29;40;1;122.3;2;2
1033;8194;-41.805278;-73.729167;10;942;2019;5;26;E;615092;183;3;183;3;1;2019;5;26;1030;2019;5;26;1312;15;130;2;122;1;2
1034;8194;-41.805278;-73.729167;10;942;2019;5;23;E;614336;88;3;88;3;1;2019;5;23;800;2019;5;23;1025;15;40;1;132;1;2
1035;8194;-41.805278;-73.729167;10;942;2019;5;14;E;614372;130;3;130;3;1;2019;5;14;815;2019;5;14;1017;23;45;1;173.3;1;2
1036;8194;-41.805278;-73.729167;10;942;2019;2;6;E;615044;450;1;109;3;2;2019;2;6;730;2019;2;6;947;40;30;1;218;1;2
1037;8194;-41.805278;-73.729167;10;942;2019;3;27;E;609385;115;3;115;3;1;2019;3;27;1115;2019;3;27;1340;12;40;1;172.5;1;2
1038;8194;-41.805278;-73.729167;10;942;2019;4;16;E;611418;394;3;394;3;1;2019;4;16;900;2019;4;16;1141;24;100;2;197;2;2
1039;8194;-41.805278;-73.729167;10;942;2019;6;29;E;609554;195;3;195;3;1;2019;6;29;830;2019;6;29;1055;18;50;1;234;1;2
1040;8194;-41.805278;-73.729167;10;942;2019;5;14;E;615046;222;3;222;3;1;2019;5;14;1345;2019;5;14;1620;20;100;2;111;2;2
1041;8194;-41.805278;-73.729167;10;942;2019;3;25;E;614369;135;3;135;3;1;2019;3;25;900;2019;3;25;1140;20;50;1;162;1;2
1042;8194;-41.805278;-73.729167;10;942;2019;7;25;E;615005;700;1;143;3;2;2019;7;25;900;2019;7;25;1210;38;40;1;214.5;1;2
1043;8194;-41.805278;-73.729167;10;942;2019;5;9;E;614300;135;3;135;3;1;2019;5;9;800;2019;5;9;1018;30;100;1;135;1;2
1044;8194;-41.805278;-73.729167;10;942;2019;2;25;E;614140;150;3;150;3;1;2019;2;25;1030;2019;2;25;1300;25;50;1;180;1;2
1045;8194;-41.805278;-73.729167;10;942;2019;5;16;E;609462;116;3;116;3;1;2019;5;16;930;2019;5;16;1150;20;45;2;77.3;2;2
1046;8194;-41.805278;-73.729167;10;942;2019;6;10;E;615832;271;3;271;3;1;2019;6;10;1030;2019;6;10;1355;15;200;4;67.8;2;2
1047;8194;-41.805278;-73.729167;10;942;2019;2;7;E;610929;300;1;73;3;2;2019;2;7;1330;2019;2;7;1557;25;45;1;97.3;1;2
1048;8194;-41.805278;-73.729167;10;942;2019;3;25;E;616601;173;3;173;3;1;2019;3;25;900;2019;3;25;1115;22;45;1;230.7;1;2
1049;8194;-41.805278;-73.729167;10;942;2019;7;2;E;617403;135;3;135;3;1;2019;7;2;1100;2019;7;2;1302;20;100;1;135;1;2
1050;8194;-41.805278;-73.729167;10;942;2019;5;13;E;609554;108;3;108;3;1;2019;5;13;1200;2019;5;13;1507;20;100;1;108;1;2
1051;8194;-41.805278;-73.729167;10;942;2019;5;7;E;615044;358;3;358;3;1;2019;5;7;1200;2019;5;7;1441;34;100;2;179;2;2
1052;8194;-41.805278;-73.729167;10;942;2019;3;15;E;614140;800;1;194;3;2;2019;3;15;1300;2019;3;15;1541;35;35;1;332.6;1;2
1053;8194;-41.805278;-73.729167;10;942;2019;6;9;E;614072;200;1;41;3;2;2019;6;9;1000;2019;6;9;1230;20;100;1;41;1;2
1054;8194;-41.805278;-73.729167;10;942;2019;4;29;E;615005;50;3;50;3;1;2019;4;29;830;2019;4;29;1029;45;35;1;85.7;1;2
1055;8194;-41.805278;-73.729167;10;942;2019;3;19;E;608752;40;3;40;3;1;2019;3;19;1100;2019;3;19;1320;25;30;1;80;1;2
1056;8194;-41.805278;-73.729167;10;942;2019;2;25;E;610929;63;3;63;3;1;2019;2;25;1040;2019;2;25;1300;25;50;1;75.6;1;2
1057;8194;-41.805278;-73.729167;10;942;2019;5;3;E;610928;360;1;87;3;2;2019;5;3;1030;2019;5;3;1230;30;30;1;174;1;2
1058;8194;-41.805278;-73.729167;10;942;2019;5;3;E;615044;230;3;230;3;1;2019;5;3;1020;2019;5;3;1300;29;50;2;138;2;2
1059;8194;-41.805278;-73.729167;10;942;2019;5;20;E;618561;61;3;61;3;1;2019;5;20;1200;2019;5;20;1413;28;30;1;122;1;2
1060;8194;-41.805278;-73.729167;10;942;2019;4;3;E;618561;85;3;85;3;1;2019;4;3;1130;2019;4;3;1337;27;40;1;127.5;1;2
1061;8194;-41.805278;-73.729167;10;942;2019;3;4;E;615046;120;3;120;3;1;2019;3;4;1200;2019;3;4;1351;26;30;1;120;2;2
1062;8194;-41.805278;-73.729167;10;942;2019;4;29;E;615005;700;1;169;3;2;2019;4;29;830;2019;4;29;1029;45;35;1;289.7;1;2
1063;8194;-41.805278;-73.729167;10;942;2019;7;21;E;609542;500;1;102;3;2;2019;7;21;715;2019;7;21;939;30;100;1;102;1;2
1064;8194;-41.805278;-73.729167;10;942;2019;4;23;E;614328;243;3;243;3;1;2019;4;23;800;2019;4;23;1038;16;100;1;243;1;2
1065;8194;-41.805278;-73.729167;10;942;2019;5;19;E;617614;300;1;63;3;2;2019;5;19;1110;2019;5;19;1328;25;40;1;94.5;1;2
1066;8194;-41.805278;-73.729167;10;942;2019;6;9;E;614328;150;1;31;3;2;2019;6;9;1015;2019;6;9;1246;20;100;1;31;1;2
1067;8194;-41.805278;-73.729167;10;942;2019;4;23;E;614140;300;1;63;3;2;2019;4;23;800;2019;4;23;1012;28;30;1;126;1;2
1068;8194;-41.805278;-73.729167;10;942;2019;2;27;E;615044;300;1;73;3;2;2019;2;27;1130;2019;2;27;1415;30;100;1;73;1;2
1069;8194;-41.805278;-73.729167;10;942;2019;3;29;E;614997;160;3;160;3;1;2019;3;29;830;2019;3;29;1041;28;45;1;213.3;1;2
1070;8194;-41.805278;-73.729167;10;942;2019;3;27;E;615832;183;3;183;3;1;2019;3;27;1030;2019;3;27;1338;18;120;1;137.3;1;2
1071;8194;-41.805278;-73.729167;10;942;2019;5;16;E;614372;115;3;115;3;1;2019;5;16;915;2019;5;16;1145;18;100;1;115;1;2
1072;8194;-41.805278;-73.729167;10;942;2019;5;22;E;609507;189;3;189;3;1;2019;5;22;730;2019;5;22;930;15;100;1;189;1;2
1073;8194;-41.805278;-73.729167;10;942;2019;6;19;E;615046;145;3;145;3;1;2019;6;19;1230;2019;6;19;1441;20;100;1;145;1;2
1074;8194;-41.805278;-73.729167;10;942;2019;6;10;E;614072;210;3;210;3;1;2019;6;10;1100;2019;6;10;1334;22;100;1;210;1;2
1075;8194;-41.805278;-73.729167;10;942;2019;6;10;E;615080;162;3;162;3;1;2019;6;10;1030;2019;6;10;1353;20;115;1;129.6;1;2
1076;8194;-41.805278;-73.729167;10;942;2019;2;8;E;609542;600;1;145;3;2;2019;2;8;800;2019;2;8;1010;40;35;1;248.6;1;2
1077;8194;-41.805278;-73.729167;10;942;2019;3;11;E;615044;750;1;182;3;2;2019;3;11;900;2019;3;11;1049;35;35;1;156;2;2
1078;8194;-41.805278;-73.729167;10;942;2019;5;15;E;615046;185;3;185;3;1;2019;5;15;830;2019;5;15;1050;30;50;2;111;2;2
1079;8194;-41.805278;-73.729167;10;942;2019;3;23;E;618561;100;1;24;3;2;2019;3;23;745;2019;3;23;1000;25;50;1;28.8;1;2
1080;8194;-41.805278;-73.729167;10;942;2019;6;24;E;617622;143;3;143;3;1;2019;6;24;1020;2019;6;24;1239;20;40;1;214.5;1;2
1081;8194;-41.805278;-73.729167;10;942;2019;6;15;E;617614;95;3;95;3;1;2019;6;15;930;2019;6;15;1204;29;40;1;142.5;1;2
1082;8194;-41.805278;-73.729167;10;942;2019;1;11;E;610929;250;1;61;3;2;2019;1;11;945;2019;1;11;1129;8;30;1;122;1;2
1083;8194;-41.805278;-73.729167;10;942;2019;4;29;E;609542;200;1;48;3;2;2019;4;29;830;2019;4;29;1054;35;100;1;48;1;2
1084;8194;-41.805278;-73.729167;10;942;2019;4;25;E;614461;102;3;102;3;1;2019;4;25;910;2019;4;25;1159;15;100;1;102;1;2
1085;8194;-41.805278;-73.729167;10;942;2019;4;26;E;614009;294;3;294;3;1;2019;4;26;1000;2019;4;26;1355;17;130;2;196;1;2
1086;8194;-41.805278;-73.729167;10;942;2019;7;21;E;614997;500;1;102;3;2;2019;7;21;730;2019;7;21;1019;30;100;1;102;1;2
1087;8194;-41.805278;-73.729167;10;942;2019;4;23;E;609554;80;3;80;3;1;2019;4;23;830;2019;4;23;1007;21;30;1;160;1;2
1088;8194;-41.805278;-73.729167;10;942;2019;2;6;E;616601;600;1;145;3;2;2019;2;6;1230;2019;2;6;1510;27;100;1;145;1;2
1089;8194;-41.805278;-73.729167;10;942;2019;5;27;E;610929;142;3;142;3;1;2019;5;27;1210;2019;5;27;1446;23;100;1;142;1;2
1090;8194;-41.805278;-73.729167;10;942;2019;3;24;E;614372;231;3;231;3;1;2019;3;24;830;2019;3;24;1038;20;100;2;115.5;2;2
1091;8194;-41.805278;-73.729167;10;942;2019;4;15;E;609462;155;3;155;3;1;2019;4;15;830;2019;4;15;1037;20;45;2;103.3;2;2
1092;8194;-41.805278;-73.729167;10;942;2019;5;8;E;615832;160;3;160;3;1;2019;5;8;730;2019;5;8;930;20;100;2;80;2;2
1093;8194;-41.805278;-73.729167;10;942;2019;5;8;E;614328;85;3;85;3;1;2019;5;8;800;2019;5;8;950;18;40;1;127.5;1;2
1094;8194;-41.805278;-73.729167;10;942;2019;3;5;E;614997;500;1;121;3;2;2019;3;5;1230;2019;3;5;1432;36;30;1;242;1;2
1095;8194;-41.805278;-73.729167;10;942;2019;5;15;E;618901;140;3;140;3;1;2019;5;15;900;2019;5;15;1113;18;45;2;93.3;2;2
1096;8194;-41.805278;-73.729167;10;942;2019;3;26;E;615005;200;3;200;3;1;2019;3;26;900;2019;3;26;1211;35;40;1;300;1;2
1097;8194;-41.805278;-73.729167;10;942;2019;3;11;E;616601;450;1;109;3;2;2019;3;11;900;2019;3;11;1041;20;40;1;163.5;1;2
1098;8194;-41.805278;-73.729167;10;942;2019;7;5;E;614009;205;3;205;3;1;2019;7;5;1330;2019;7;5;1534;15;50;1;246;1;2
1099;8194;-41.805278;-73.729167;10;942;2019;4;4;E;609507;80;3;80;3;1;2019;4;4;1200;2019;4;4;1410;18;30;1;80;2;2
1100;8194;-41.805278;-73.729167;10;942;2019;5;10;E;616822;106;3;106;3;1;2019;5;10;800;2019;5;10;1031;16;100;1;106;1;2
1101;8194;-41.805278;-73.729167;10;942;2019;5;14;E;617622;146;3;146;3;1;2019;5;14;800;2019;5;14;1021;25;40;1;109.5;2;2
1102;8194;-41.805278;-73.729167;10;942;2019;6;25;E;610928;300;1;61;3;2;2019;6;25;1100;2019;6;25;1255;35;30;1;122;1;2
1103;8194;-41.805278;-73.729167;10;942;2019;2;26;E;617622;321;3;321;3;1;2019;2;26;1130;2019;2;26;1403;17;115;3;128.4;2;2
1104;8194;-41.805278;-73.729167;10;942;2019;5;2;E;614336;131;3;131;3;1;2019;5;2;945;2019;5;2;1203;15;40;1;196.5;1;2
1105;8194;-41.805278;-73.729167;10;942;2019;5;2;E;615080;220;3;220;3;1;2019;5;2;945;2019;5;2;1207;15;100;1;220;1;2
1106;8194;-41.805278;-73.729167;10;942;2019;3;20;E;609554;90;3;90;3;1;2019;3;20;1200;2019;3;20;1350;22;40;1;135;1;2
1107;8194;-41.805278;-73.729167;10;942;2019;5;10;E;617614;260;3;260;3;1;2019;5;10;900;2019;5;10;1126;30;100;1;260;1;2
1108;8194;-41.805278;-73.729167;10;942;2019;5;14;E;614300;127;3;127;3;1;2019;5;14;1415;2019;5;14;1640;15;45;1;169.3;1;2
1109;8194;-41.805278;-73.729167;10;942;2019;6;13;E;614336;95;3;95;3;1;2019;6;13;900;2019;6;13;1042;20;50;1;114;1;2
1110;8194;-41.805278;-73.729167;10;942;2019;6;9;E;615044;280;1;57;3;2;2019;6;9;1000;2019;6;9;1236;35;40;1;85.5;1;2
1111;8194;-41.805278;-73.729167;10;942;2019;6;6;E;609542;43;3;43;3;1;2019;6;6;1300;2019;6;6;1510;35;40;1;64.5;1;2
1112;8194;-41.805278;-73.729167;10;942;2019;4;6;E;615044;300;1;73;3;2;2019;4;6;1230;2019;4;6;1458;15;40;1;109.5;1;2
1113;8194;-41.805278;-73.729167;10;942;2019;6;19;E;615090;216;3;216;3;1;2019;6;19;1230;2019;6;19;1452;18;50;2;129.6;2;2
1114;8194;-41.805278;-73.729167;10;942;2019;6;30;E;617622;256;3;256;3;1;2019;6;30;830;2019;6;30;1045;22;45;2;170.7;2;2
1115;8194;-41.805278;-73.729167;10;942;2019;6;28;E;610929;155;3;155;3;1;2019;6;28;1420;2019;6;28;1642;25;45;1;206.7;1;2
1116;8194;-41.805278;-73.729167;10;942;2019;4;8;E;609386;400;1;97;3;2;2019;4;8;700;2019;4;8;900;35;35;1;83.1;2;2
1117;8194;-41.805278;-73.729167;10;942;2019;2;22;E;614450;83;3;83;3;1;2019;2;22;830;2019;2;22;1040;20;40;1;124.5;1;2
1118;8194;-41.805278;-73.729167;10;942;2019;5;16;E;609542;128;3;128;3;1;2019;5;16;900;2019;5;16;1118;34;45;1;170.7;1;2
1119;8194;-41.805278;-73.729167;10;942;2019;4;1;E;614336;73;3;73;3;1;2019;4;1;1030;2019;4;1;1256;15;40;1;109.5;1;2
1120;8194;-41.805278;-73.729167;10;942;2019;2;19;E;610928;600;1;145;3;2;2019;2;19;1200;2019;2;19;1413;28;35;1;248.6;1;2
1121;8194;-41.805278;-73.729167;10;942;2019;7;21;E;609376;400;1;82;3;2;2019;7;21;730;2019;7;21;942;35;30;1;82;2;2
1122;8194;-41.805278;-73.729167;10;942;2019;4;26;E;614372;220;3;220;3;1;2019;4;26;1015;2019;4;26;1333;25;100;1;220;1;2
